,client_id,age,total
9227,c_5548,25,12
9228,c_5548,26,6
9229,c_5549,17,11
9230,c_5549,18,5
9231,c_555,30,34
9232,c_555,31,8
9233,c_5550,76,38
9234,c_5550,77,15
9235,c_5551,69,52
9236,c_5551,70,6
9237,c_5552,36,98
9238,c_5552,37,12
9239,c_5553,27,8
9240,c_5553,28,3
9241,c_5554,67,42
9242,c_5554,68,19
9243,c_5555,51,3
9244,c_5556,27,9
9245,c_5556,28,9
9246,c_5557,32,89
9247,c_5557,33,14
9248,c_5558,84,50
9249,c_5558,85,10
9250,c_5559,74,13
9251,c_5559,75,6
9252,c_556,81,46
9253,c_556,82,15
9254,c_5560,35,66
9255,c_5560,36,9
9256,c_5561,79,8
9257,c_5562,83,23
9258,c_5562,84,10
9259,c_5563,23,15
9260,c_5564,56,29
9261,c_5564,57,6
9262,c_5565,70,16
9263,c_5565,71,2
9264,c_5566,41,7
9265,c_5566,42,5
9266,c_5567,52,6
9267,c_5567,53,5
9268,c_5568,53,25
9269,c_5568,54,9
9270,c_5569,46,30
9271,c_5569,47,1
9272,c_557,43,21
9273,c_557,44,6
9274,c_5570,45,35
9275,c_5570,46,3
9276,c_5571,42,28
9277,c_5571,43,4
9278,c_5572,60,30
9279,c_5572,61,8
9280,c_5573,71,35
9281,c_5573,72,7
9282,c_5574,17,25
9283,c_5574,18,3
9284,c_5575,27,15
9285,c_5575,28,4
9286,c_5576,47,13
9287,c_5577,31,95
9288,c_5577,32,20
9289,c_5578,68,25
9290,c_5578,69,1
9291,c_5579,28,14
9292,c_5579,29,2
9293,c_558,17,17
9294,c_558,18,2
9295,c_5580,43,24
9296,c_5580,44,3
9297,c_5581,65,27
9298,c_5581,66,3
9299,c_5582,26,15
9300,c_5582,27,2
9301,c_5583,29,7
9302,c_5583,30,11
9303,c_5584,37,98
9304,c_5584,38,6
9305,c_5585,67,23
9306,c_5585,68,3
9307,c_5586,81,11
9308,c_5586,82,5
9309,c_5587,44,12
9310,c_5587,45,4
9311,c_5588,77,16
9312,c_5588,78,6
9313,c_5589,19,27
9314,c_5589,20,1
9315,c_559,68,23
9316,c_559,69,10
9317,c_5590,37,50
9318,c_5590,38,12
9319,c_5591,59,36
9320,c_5591,60,10
9321,c_5592,32,29
9322,c_5592,33,4
9323,c_5593,56,2
9324,c_5593,57,9
9325,c_5594,46,41
9326,c_5594,47,2
9327,c_5595,18,18
9328,c_5595,19,3
9329,c_5596,58,12
9330,c_5597,18,19
9331,c_5597,19,12
9332,c_5598,21,8
9333,c_5598,22,3
9334,c_5599,67,31
9335,c_5599,68,6
9336,c_56,40,76
9337,c_56,41,22
9338,c_560,33,12
9339,c_560,34,1
9340,c_5600,33,80
9341,c_5600,34,25
9342,c_5601,59,41
9343,c_5601,60,4
9344,c_5602,32,143
9345,c_5602,33,36
9346,c_5603,47,98
9347,c_5603,48,27
9348,c_5604,84,17
9349,c_5604,85,12
9350,c_5605,52,16
9351,c_5605,53,4
9352,c_5606,62,10
9353,c_5607,71,17
9354,c_5607,72,8
9355,c_5608,48,21
9356,c_5608,49,2
9357,c_5609,40,111
9358,c_5609,41,10
9359,c_561,22,15
9360,c_561,23,2
9361,c_5610,36,61
9362,c_5610,37,20
9363,c_5611,36,25
9364,c_5611,37,4
9365,c_5612,19,26
9366,c_5612,20,4
9367,c_5613,51,49
9368,c_5613,52,12
9369,c_5614,79,26
9370,c_5614,80,12
9371,c_5615,41,37
9372,c_5615,42,9
9373,c_5616,21,23
9374,c_5616,22,1
9375,c_5617,28,1
9376,c_5617,29,4
9377,c_5618,68,29
9378,c_5618,69,4
9379,c_5619,68,29
9380,c_5619,69,12
9381,c_562,47,61
9382,c_562,48,9
9383,c_5620,24,5
9384,c_5621,31,97
9385,c_5621,32,32
9386,c_5622,52,20
9387,c_5622,53,2
9388,c_5623,17,5
9389,c_5624,49,16
9390,c_5625,79,17
9391,c_5625,80,1
9392,c_5626,82,24
9393,c_5626,83,4
9394,c_5627,24,28
9395,c_5627,25,2
9396,c_5628,65,38
9397,c_5628,66,7
9398,c_5629,56,52
9399,c_5629,57,10
9400,c_563,19,21
9401,c_5630,22,13
9402,c_5630,23,5
9403,c_5631,43,29
9404,c_5631,44,12
9405,c_5632,65,5
9406,c_5632,66,5
9407,c_5633,35,18
9408,c_5633,36,13
9409,c_5634,29,23
9410,c_5634,30,8
9411,c_5635,24,6
9412,c_5635,25,1
9413,c_5636,32,103
9414,c_5636,33,24
9415,c_5637,87,11
9416,c_5637,88,2
9417,c_5638,31,41
9418,c_5638,32,7
9419,c_5639,46,109
9420,c_5639,47,15
9421,c_564,36,28
9422,c_564,37,4
9423,c_5640,53,2
9424,c_5641,29,4
9425,c_5642,30,69
9426,c_5642,31,2
9427,c_5643,53,63
9428,c_5643,54,7
9429,c_5644,38,12
9430,c_5644,39,3
9431,c_5645,17,25
9432,c_5645,18,10
9433,c_5646,73,12
9434,c_5646,74,1
9435,c_5647,64,33
9436,c_5647,65,3
9437,c_5648,17,9
9438,c_5649,17,2
9439,c_5649,18,2
9440,c_565,42,34
9441,c_565,43,12
9442,c_5650,47,28
9443,c_5650,48,11
9444,c_5651,57,20
9445,c_5652,54,31
9446,c_5652,55,2
9447,c_5653,44,80
9448,c_5653,45,11
9449,c_5654,55,35
9450,c_5654,56,11
9451,c_5655,72,36
9452,c_5655,73,12
9453,c_5656,17,19
9454,c_5656,18,1
9455,c_5657,65,3
9456,c_5658,40,25
9457,c_5658,41,6
9458,c_5659,20,10
9459,c_566,39,42
9460,c_566,40,12
9461,c_5660,44,53
9462,c_5660,45,17
9463,c_5661,52,14
9464,c_5661,53,2
9465,c_5662,23,23
9466,c_5662,24,8
9467,c_5663,37,100
9468,c_5663,38,20
9469,c_5664,24,11
9470,c_5664,25,6
9471,c_5665,33,21
9472,c_5665,34,9
9473,c_5666,19,6
9474,c_5666,20,4
9475,c_5667,67,10
9476,c_5667,68,2
9477,c_5668,29,7
9478,c_5668,30,5
9479,c_5669,66,8
9480,c_5669,67,3
9481,c_567,17,19
9482,c_567,18,2
9483,c_5670,33,52
9484,c_5670,34,10
9485,c_5671,40,24
9486,c_5671,41,2
9487,c_5672,52,58
9488,c_5672,53,8
9489,c_5673,17,22
9490,c_5674,33,138
9491,c_5674,34,26
9492,c_5675,52,51
9493,c_5675,53,11
9494,c_5676,32,12
9495,c_5677,64,32
9496,c_5677,65,7
9497,c_5678,63,7
9498,c_5678,64,2
9499,c_5679,27,7
9500,c_5679,28,5
9501,c_568,26,15
9502,c_568,27,1
9503,c_5680,49,98
9504,c_5680,50,14
9505,c_5681,56,29
9506,c_5681,57,14
9507,c_5682,78,45
9508,c_5682,79,16
9509,c_5683,29,17
9510,c_5683,30,2
9511,c_5684,59,30
9512,c_5684,60,10
9513,c_5685,31,58
9514,c_5685,32,9
9515,c_5686,22,7
9516,c_5687,79,20
9517,c_5687,80,1
9518,c_5688,24,16
9519,c_5688,25,5
9520,c_5689,42,107
9521,c_5689,43,19
9522,c_569,27,22
9523,c_569,28,8
9524,c_5690,17,10
9525,c_5691,18,27
9526,c_5691,19,1
9527,c_5692,55,5
9528,c_5692,56,9
9529,c_5693,51,26
9530,c_5693,52,10
9531,c_5694,39,77
9532,c_5694,40,24
9533,c_5695,28,10
9534,c_5696,59,14
9535,c_5697,33,34
9536,c_5697,34,6
9537,c_5698,34,25
9538,c_5698,35,8
9539,c_5699,68,25
9540,c_5699,69,8
9541,c_57,60,29
9542,c_570,43,42
9543,c_570,44,11
9544,c_5700,26,6
9545,c_5700,27,1
9546,c_5701,68,28
9547,c_5701,69,2
9548,c_5702,33,39
9549,c_5702,34,9
9550,c_5703,21,16
9551,c_5703,22,2
9552,c_5704,53,19
9553,c_5704,54,6
9554,c_5705,35,48
9555,c_5705,36,8
9556,c_5706,32,6
9557,c_5706,33,4
9558,c_5707,31,33
9559,c_5707,32,8
9560,c_5708,20,10
9561,c_5709,29,15
9562,c_5709,30,5
9563,c_571,37,95
9564,c_571,38,22
9565,c_5710,18,6
9566,c_5710,19,3
9567,c_5711,55,29
9568,c_5711,56,7
9569,c_5712,45,55
9570,c_5712,46,17
9571,c_5713,40,23
9572,c_5713,41,10
9573,c_5714,49,45
9574,c_5714,50,3
9575,c_5715,25,6
9576,c_5716,17,34
9577,c_5716,18,6
9578,c_5717,42,25
9579,c_5717,43,5
9580,c_5718,44,36
9581,c_5718,45,5
9582,c_5719,38,109
9583,c_5719,39,20
9584,c_572,47,133
9585,c_572,48,11
9586,c_5720,56,54
9587,c_5720,57,19
9588,c_5721,19,2
9589,c_5722,42,21
9590,c_5722,43,20
9591,c_5723,46,19
9592,c_5724,24,7
9593,c_5724,25,1
9594,c_5725,46,109
9595,c_5725,47,15
9596,c_5726,43,37
9597,c_5726,44,3
9598,c_5727,52,36
9599,c_5727,53,13
9600,c_5728,24,10
9601,c_5728,25,4
9602,c_5729,50,22
9603,c_5729,51,4
9604,c_573,50,21
9605,c_573,51,9
9606,c_5730,57,19
9607,c_5730,58,6
9608,c_5731,34,3
9609,c_5731,35,2
9610,c_5732,43,21
9611,c_5732,44,1
9612,c_5733,47,29
9613,c_5733,48,4
9614,c_5734,17,3
9615,c_5734,18,2
9616,c_5735,25,9
9617,c_5735,26,1
9618,c_5736,26,38
9619,c_5736,27,2
9620,c_5737,40,113
9621,c_5737,41,25
9622,c_5738,45,48
9623,c_5738,46,7
9624,c_5739,28,37
9625,c_5739,29,1
9626,c_574,52,29
9627,c_574,53,2
9628,c_5740,17,2
9629,c_5740,18,5
9630,c_5741,61,42
9631,c_5741,62,8
9632,c_5742,31,34
9633,c_5742,32,7
9634,c_5743,44,18
9635,c_5743,45,2
9636,c_5744,62,2
9637,c_5745,47,57
9638,c_5745,48,5
9639,c_5746,39,26
9640,c_5746,40,8
9641,c_5747,18,3
9642,c_5747,19,5
9643,c_5748,23,8
9644,c_5748,24,5
9645,c_5749,17,8
9646,c_575,49,37
9647,c_575,50,7
9648,c_5750,77,31
9649,c_5750,78,8
9650,c_5751,46,5
9651,c_5752,40,14
9652,c_5752,41,3
9653,c_5753,73,13
9654,c_5753,74,3
9655,c_5754,29,12
9656,c_5754,30,2
9657,c_5755,31,43
9658,c_5755,32,2
9659,c_5756,59,44
9660,c_5756,60,3
9661,c_5757,25,10
9662,c_5757,26,1
9663,c_5758,43,16
9664,c_5758,44,5
9665,c_5759,31,97
9666,c_5759,32,20
9667,c_576,65,28
9668,c_576,66,6
9669,c_5760,44,50
9670,c_5760,45,10
9671,c_5761,65,16
9672,c_5761,66,2
9673,c_5762,33,69
9674,c_5762,34,16
9675,c_5763,37,24
9676,c_5763,38,4
9677,c_5764,18,11
9678,c_5764,19,10
9679,c_5765,69,21
9680,c_5765,70,6
9681,c_5766,61,4
9682,c_5767,42,63
9683,c_5767,43,13
9684,c_5768,53,11
9685,c_5768,54,10
9686,c_5769,56,10
9687,c_5769,57,6
9688,c_577,92,38
9689,c_577,93,13
9690,c_5770,44,53
9691,c_5770,45,10
9692,c_5771,25,5
9693,c_5771,26,7
9694,c_5772,46,111
9695,c_5772,47,17
9696,c_5773,27,22
9697,c_5773,28,2
9698,c_5774,24,5
9699,c_5775,72,6
9700,c_5776,43,38
9701,c_5776,44,7
9702,c_5777,23,12
9703,c_5777,24,5
9704,c_5778,43,32
9705,c_5778,44,2
9706,c_5779,21,5
9707,c_5779,22,3
9708,c_578,79,22
9709,c_578,80,5
9710,c_5780,71,18
9711,c_5780,72,1
9712,c_5781,76,30
9713,c_5781,77,11
9714,c_5782,46,91
9715,c_5782,47,25
9716,c_5783,53,12
9717,c_5783,54,1
9718,c_5784,68,6
9719,c_5784,69,7
9720,c_5785,38,43
9721,c_5785,39,8
9722,c_5786,19,11
9723,c_5786,20,1
9724,c_5787,35,66
9725,c_5787,36,21
9726,c_5788,71,10
9727,c_5788,72,3
9728,c_5789,82,29
9729,c_5789,83,3
9730,c_579,42,87
9731,c_579,43,22
9732,c_5790,37,103
9733,c_5790,38,28
9734,c_5791,21,5
9735,c_5791,22,4
9736,c_5792,30,25
9737,c_5792,31,2
9738,c_5793,61,6
9739,c_5793,62,1
9740,c_5794,63,23
9741,c_5794,64,2
9742,c_5795,66,20
9743,c_5795,67,14
9744,c_5796,36,34
9745,c_5796,37,6
9746,c_5797,38,103
9747,c_5797,39,19
9748,c_5798,43,26
9749,c_5798,44,17
9750,c_5799,59,41
9751,c_5799,60,19
9752,c_58,18,14
9753,c_58,19,4
9754,c_580,33,125
9755,c_580,34,25
9756,c_5800,17,37
9757,c_5800,18,2
9758,c_5801,53,20
9759,c_5801,54,5
9760,c_5802,22,10
9761,c_5802,23,6
9762,c_5803,52,27
9763,c_5803,53,14
9764,c_5804,43,12
9765,c_5804,44,10
9766,c_5805,67,45
9767,c_5805,68,5
9768,c_5806,43,12
9769,c_5806,44,6
9770,c_5807,22,6
9771,c_5807,23,5
9772,c_5808,64,31
9773,c_5808,65,6
9774,c_5809,44,8
9775,c_5809,45,4
9776,c_581,17,12
9777,c_581,18,3
9778,c_5810,55,8
9779,c_5810,56,8
9780,c_5811,42,9
9781,c_5811,43,2
9782,c_5812,31,13
9783,c_5812,32,9
9784,c_5813,45,54
9785,c_5813,46,6
9786,c_5814,24,15
9787,c_5814,25,2
9788,c_5815,37,80
9789,c_5815,38,9
9790,c_5816,57,2
9791,c_5816,58,4
9792,c_5817,20,16
9793,c_5817,21,7
9794,c_5818,43,39
9795,c_5818,44,13
9796,c_5819,30,69
9797,c_5819,31,10
9798,c_582,80,16
9799,c_582,81,5
9800,c_5820,85,19
9801,c_5820,86,2
9802,c_5821,46,18
9803,c_5821,47,2
9804,c_5822,49,92
9805,c_5822,50,14
9806,c_5823,67,17
9807,c_5823,68,7
9808,c_5824,25,6
9809,c_5824,26,4
9810,c_5825,29,28
9811,c_5825,30,4
9812,c_5826,26,23
9813,c_5826,27,3
9814,c_5827,42,47
9815,c_5827,43,9
9816,c_5828,23,7
9817,c_5828,24,6
9818,c_5829,32,2
9819,c_583,17,19
9820,c_583,18,8
9821,c_5830,23,12
9822,c_5830,24,3
9823,c_5831,47,4
9824,c_5831,48,3
9825,c_5832,44,21
9826,c_5832,45,6
9827,c_5833,34,65
9828,c_5833,35,12
9829,c_5834,62,49
9830,c_5834,63,19
9831,c_5835,30,132
9832,c_5835,31,11
9833,c_5836,47,35
9834,c_5836,48,10
9835,c_5837,61,8
9836,c_5837,62,3
9837,c_5838,67,5
9838,c_5838,68,2
9839,c_5839,58,12
9840,c_584,17,8
9841,c_5840,53,24
9842,c_5841,25,27
9843,c_5841,26,5
9844,c_5842,34,66
9845,c_5842,35,15
9846,c_5843,33,33
9847,c_5843,34,17
9848,c_5844,38,19
9849,c_5844,39,6
9850,c_5845,21,14
9851,c_5845,22,5
9852,c_5846,17,13
9853,c_5847,39,37
9854,c_5847,40,4
9855,c_5848,25,43
9856,c_5848,26,2
9857,c_5849,18,19
9858,c_5849,19,3
9859,c_585,34,102
9860,c_585,35,24
9861,c_5850,66,19
9862,c_5850,67,8
9863,c_5851,42,16
9864,c_5851,43,11
9865,c_5852,41,35
9866,c_5852,42,8
9867,c_5853,66,16
9868,c_5854,54,6
9869,c_5855,56,24
9870,c_5855,57,11
9871,c_5856,55,18
9872,c_5856,56,2
9873,c_5857,18,9
9874,c_5857,19,3
9875,c_5858,37,37
9876,c_5858,38,13
9877,c_5859,41,28
9878,c_5859,42,2
9879,c_586,31,11
9880,c_586,32,2
9881,c_5860,49,20
9882,c_5860,50,2
9883,c_5861,43,58
9884,c_5861,44,23
9885,c_5862,32,13
9886,c_5862,33,10
9887,c_5863,67,30
9888,c_5863,68,1
9889,c_5864,35,89
9890,c_5864,36,20
9891,c_5865,25,5
9892,c_5866,61,22
9893,c_5866,62,1
9894,c_5867,34,119
9895,c_5867,35,11
9896,c_5868,49,86
9897,c_5868,50,6
9898,c_5869,69,53
9899,c_5869,70,6
9900,c_5870,37,32
9901,c_5870,38,9
9902,c_5871,24,2
9903,c_5872,57,9
9904,c_5872,58,2
9905,c_5873,34,10
9906,c_5874,58,30
9907,c_5874,59,7
9908,c_5875,42,36
9909,c_5875,43,6
9910,c_5876,63,31
9911,c_5876,64,2
9912,c_5877,56,6
9913,c_5877,57,1
9914,c_5878,21,7
9915,c_5879,34,34
9916,c_588,40,84
9917,c_588,41,25
9918,c_5880,42,112
9919,c_5880,43,19
9920,c_5881,22,4
9921,c_5881,23,6
9922,c_5882,45,25
9923,c_5882,46,5
9924,c_5883,31,65
9925,c_5883,32,5
9926,c_5884,20,29
9927,c_5884,21,3
9928,c_5885,34,27
9929,c_5885,35,1
9930,c_5886,52,38
9931,c_5886,53,13
9932,c_5887,52,8
9933,c_5887,53,4
9934,c_5888,75,9
9935,c_5888,76,2
9936,c_5889,50,13
9937,c_589,17,18
9938,c_589,18,12
9939,c_5890,64,33
9940,c_5890,65,8
9941,c_5891,63,15
9942,c_5891,64,10
9943,c_5892,44,58
9944,c_5892,45,4
9945,c_5893,67,7
9946,c_5893,68,8
9947,c_5894,46,103
9948,c_5894,47,24
9949,c_5895,50,74
9950,c_5895,51,5
9951,c_5896,36,37
9952,c_5896,37,5
9953,c_5897,17,12
9954,c_5897,18,3
9955,c_5898,30,136
9956,c_5898,31,24
9957,c_5899,25,27
9958,c_5899,26,4
9959,c_59,45,53
9960,c_59,46,6
9961,c_590,37,21
9962,c_590,38,2
9963,c_5900,18,10
9964,c_5900,19,1
9965,c_5901,23,11
9966,c_5901,24,1
9967,c_5902,17,40
9968,c_5902,18,4
9969,c_5903,25,3
9970,c_5903,26,7
9971,c_5904,51,17
9972,c_5904,52,4
9973,c_5905,17,11
9974,c_5905,18,4
9975,c_5906,46,20
9976,c_5906,47,3
9977,c_5907,30,77
9978,c_5907,31,19
9979,c_5908,57,39
9980,c_5908,58,8
9981,c_5909,43,11
9982,c_591,48,94
9983,c_591,49,14
9984,c_5910,54,27
9985,c_5910,55,4
9986,c_5911,47,100
9987,c_5911,48,33
9988,c_5912,40,20
9989,c_5912,41,7
9990,c_5913,38,10
9991,c_5914,20,17
9992,c_5914,21,1
9993,c_5915,55,14
9994,c_5916,17,16
9995,c_5916,18,1
9996,c_5917,44,30
9997,c_5917,45,3
9998,c_5918,24,14
9999,c_5918,25,13
10000,c_5919,66,2
10001,c_592,39,31
10002,c_592,40,6
10003,c_5920,55,8
10004,c_5920,56,6
10005,c_5921,43,138
10006,c_5921,44,27
10007,c_5922,44,157
10008,c_5922,45,30
10009,c_5923,41,26
10010,c_5924,39,81
10011,c_5924,40,15
10012,c_5925,84,13
10013,c_5925,85,4
10014,c_5926,66,31
10015,c_5926,67,4
10016,c_5927,26,21
10017,c_5927,27,6
10018,c_5928,52,18
10019,c_5928,53,3
10020,c_5929,37,19
10021,c_593,63,7
10022,c_5930,25,2
10023,c_5930,26,3
10024,c_5931,22,2
10025,c_5932,59,54
10026,c_5932,60,19
10027,c_5933,37,37
10028,c_5933,38,5
10029,c_5934,28,30
10030,c_5934,29,4
10031,c_5935,43,114
10032,c_5935,44,42
10033,c_5936,60,11
10034,c_5936,61,2
10035,c_5937,21,2
10036,c_5937,22,15
10037,c_5938,45,47
10038,c_5938,46,12
10039,c_5939,25,23
10040,c_5939,26,7
10041,c_594,69,11
10042,c_594,70,2
10043,c_5940,43,128
10044,c_5940,44,23
10045,c_5941,70,44
10046,c_5941,71,9
10047,c_5942,17,20
10048,c_5942,18,5
10049,c_5943,61,11
10050,c_5943,62,8
10051,c_5944,71,23
10052,c_5944,72,2
10053,c_5945,44,22
10054,c_5945,45,3
10055,c_5946,18,12
10056,c_5946,19,2
10057,c_5947,63,11
10058,c_5947,64,2
10059,c_5948,36,116
10060,c_5948,37,18
10061,c_5949,36,122
10062,c_5949,37,16
10063,c_595,65,34
10064,c_595,66,13
10065,c_5950,34,97
10066,c_5950,35,17
10067,c_5951,39,7
10068,c_5952,62,22
10069,c_5952,63,4
10070,c_5953,35,138
10071,c_5953,36,35
10072,c_5954,79,39
10073,c_5954,80,9
10074,c_5955,48,61
10075,c_5955,49,17
10076,c_5956,20,7
10077,c_5956,21,5
10078,c_5957,42,52
10079,c_5957,43,3
10080,c_5958,21,23
10081,c_5959,25,11
10082,c_5959,26,1
10083,c_596,19,12
10084,c_596,20,3
10085,c_5960,35,77
10086,c_5960,36,10
10087,c_5961,59,28
10088,c_5961,60,7
10089,c_5962,24,1
10090,c_5963,17,9
10091,c_5963,18,1
10092,c_5964,81,19
10093,c_5964,82,6
10094,c_5965,82,17
10095,c_5965,83,4
10096,c_5966,70,2
10097,c_5966,71,4
10098,c_5967,18,1
10099,c_5967,19,1
10100,c_5968,33,61
10101,c_5968,34,20
10102,c_5969,56,49
10103,c_5969,57,7
10104,c_597,17,3
10105,c_5970,40,35
10106,c_5970,41,17
10107,c_5971,59,14
10108,c_5971,60,14
10109,c_5972,47,27
10110,c_5972,48,3
10111,c_5973,53,4
10112,c_5973,54,5
10113,c_5974,63,53
10114,c_5974,64,8
10115,c_5975,42,22
10116,c_5976,33,35
10117,c_5976,34,3
10118,c_5977,39,112
10119,c_5977,40,24
10120,c_5978,35,84
10121,c_5978,36,18
10122,c_5979,17,8
10123,c_5979,18,3
10124,c_598,56,17
10125,c_598,57,7
10126,c_5980,17,18
10127,c_5980,18,1
10128,c_5981,47,52
10129,c_5981,48,5
10130,c_5982,35,21
10131,c_5982,36,2
10132,c_5983,61,40
10133,c_5983,62,7
10134,c_5984,38,96
10135,c_5984,39,17
10136,c_5985,86,48
10137,c_5985,87,19
10138,c_5986,78,21
10139,c_5986,79,4
10140,c_5987,37,18
10141,c_5987,38,1
10142,c_5988,40,14
10143,c_5988,41,4
10144,c_5989,50,50
10145,c_5989,51,12
10146,c_599,22,9
10147,c_599,23,7
10148,c_5990,25,13
10149,c_5990,26,7
10150,c_5991,63,22
10151,c_5991,64,3
10152,c_5992,63,6
10153,c_5992,64,3
10154,c_5993,37,129
10155,c_5993,38,18
10156,c_5994,17,17
10157,c_5994,18,2
10158,c_5995,29,33
10159,c_5996,40,18
10160,c_5996,41,3
10161,c_5997,53,38
10162,c_5997,54,12
10163,c_5998,68,11
10164,c_5998,69,2
10165,c_5999,17,16
10166,c_5999,18,1
10167,c_6,17,20
10168,c_6,18,9
10169,c_60,37,71
10170,c_60,38,9
10171,c_600,26,7
10172,c_6000,84,7
10173,c_6000,85,1
10174,c_6001,28,21
10175,c_6002,25,18
10176,c_6002,26,5
10177,c_6003,41,90
10178,c_6003,42,24
10179,c_6004,56,12
10180,c_6004,57,5
10181,c_6005,33,117
10182,c_6005,34,30
10183,c_6006,62,3
10184,c_6006,63,2
10185,c_6007,49,131
10186,c_6007,50,13
10187,c_6008,65,23
10188,c_6008,66,8
10189,c_6009,46,21
10190,c_6009,47,11
10191,c_601,31,14
10192,c_601,32,4
10193,c_6010,38,19
10194,c_6010,39,5
10195,c_6011,48,16
10196,c_6011,49,4
10197,c_6012,59,21
10198,c_6012,60,3
10199,c_6013,28,14
10200,c_6014,48,71
10201,c_6014,49,23
10202,c_6015,31,56
10203,c_6015,32,17
10204,c_6016,71,63
10205,c_6016,72,14
10206,c_6017,32,31
10207,c_6017,33,8
10208,c_6018,73,14
10209,c_6018,74,1
10210,c_6019,52,54
10211,c_6019,53,5
10212,c_602,75,37
10213,c_602,76,9
10214,c_6020,27,13
10215,c_6021,34,11
10216,c_6022,55,2
10217,c_6023,20,17
10218,c_6023,21,3
10219,c_6024,56,45
10220,c_6024,57,3
10221,c_6025,64,25
10222,c_6025,65,10
10223,c_6026,23,16
10224,c_6027,45,17
10225,c_6027,46,11
10226,c_6028,17,17
10227,c_6028,18,1
10228,c_6029,24,6
10229,c_6029,25,5
10230,c_603,79,25
10231,c_603,80,1
10232,c_6030,55,29
10233,c_6030,56,6
10234,c_6031,18,19
10235,c_6032,26,11
10236,c_6033,42,56
10237,c_6033,43,16
10238,c_6034,33,28
10239,c_6034,34,8
10240,c_6035,20,5
10241,c_6035,21,6
10242,c_6036,34,43
10243,c_6036,35,11
10244,c_6037,35,23
10245,c_6037,36,2
10246,c_6038,19,8
10247,c_6038,20,10
10248,c_6039,35,19
10249,c_6039,36,4
10250,c_604,42,12
10251,c_604,43,10
10252,c_6040,47,2
10253,c_6041,59,12
10254,c_6041,60,7
10255,c_6042,59,33
10256,c_6042,60,14
10257,c_6043,39,29
10258,c_6043,40,16
10259,c_6044,65,36
10260,c_6044,66,10
10261,c_6045,54,12
10262,c_6045,55,2
10263,c_6046,17,16
10264,c_6046,18,2
10265,c_6047,87,5
10266,c_6047,88,1
10267,c_6048,35,26
10268,c_6049,57,5
10269,c_605,30,149
10270,c_605,31,25
10271,c_6050,30,76
10272,c_6050,31,22
10273,c_6051,50,28
10274,c_6051,51,4
10275,c_6052,82,28
10276,c_6052,83,3
10277,c_6053,47,1
10278,c_6053,48,2
10279,c_6054,72,12
10280,c_6054,73,4
10281,c_6055,22,14
10282,c_6056,28,22
10283,c_6056,29,9
10284,c_6057,35,94
10285,c_6057,36,16
10286,c_6058,53,11
10287,c_6058,54,5
10288,c_6059,44,51
10289,c_6059,45,10
10290,c_606,39,15
10291,c_606,40,5
10292,c_6060,33,23
10293,c_6060,34,6
10294,c_6061,36,39
10295,c_6061,37,12
10296,c_6062,41,9
10297,c_6062,42,1
10298,c_6063,43,52
10299,c_6063,44,4
10300,c_6064,51,38
10301,c_6064,52,4
10302,c_6065,61,17
10303,c_6065,62,3
10304,c_6066,34,14
10305,c_6066,35,5
10306,c_6067,49,89
10307,c_6067,50,23
10308,c_6068,20,23
10309,c_6068,21,6
10310,c_6069,27,18
10311,c_6069,28,3
10312,c_607,35,35
10313,c_607,36,8
10314,c_6070,49,32
10315,c_6070,50,6
10316,c_6071,40,10
10317,c_6071,41,8
10318,c_6072,18,20
10319,c_6072,19,1
10320,c_6073,43,42
10321,c_6073,44,27
10322,c_6074,44,42
10323,c_6074,45,11
10324,c_6075,40,123
10325,c_6075,41,27
10326,c_6076,31,73
10327,c_6076,32,16
10328,c_6077,29,7
10329,c_6078,53,29
10330,c_6078,54,9
10331,c_6079,21,7
10332,c_608,42,25
10333,c_608,43,10
10334,c_6080,63,26
10335,c_6080,64,4
10336,c_6081,65,13
10337,c_6081,66,3
10338,c_6082,38,50
10339,c_6082,39,6
10340,c_6083,22,29
10341,c_6083,23,6
10342,c_6084,19,20
10343,c_6084,20,6
10344,c_6085,26,10
10345,c_6085,27,4
10346,c_6086,65,21
10347,c_6086,66,4
10348,c_6087,44,59
10349,c_6087,45,24
10350,c_6088,50,4
10351,c_6088,51,3
10352,c_6089,24,14
10353,c_6089,25,6
10354,c_609,17,35
10355,c_609,18,4
10356,c_6090,58,41
10357,c_6090,59,12
10358,c_6091,20,21
10359,c_6091,21,5
10360,c_6092,20,24
10361,c_6092,21,10
10362,c_6093,68,30
10363,c_6093,69,7
10364,c_6094,44,33
10365,c_6094,45,4
10366,c_6095,25,10
10367,c_6095,26,3
10368,c_6096,55,24
10369,c_6096,56,2
10370,c_6097,49,40
10371,c_6097,50,6
10372,c_6098,54,23
10373,c_6099,39,44
10374,c_6099,40,7
10375,c_61,42,61
10376,c_61,43,13
10377,c_610,32,26
10378,c_610,33,7
10379,c_6100,80,51
10380,c_6100,81,9
10381,c_6101,32,39
10382,c_6101,33,4
10383,c_6102,38,51
10384,c_6102,39,9
10385,c_6103,68,29
10386,c_6103,69,4
10387,c_6104,81,7
10388,c_6104,82,3
10389,c_6105,52,55
10390,c_6105,53,8
10391,c_6106,30,55
10392,c_6106,31,7
10393,c_6107,30,88
10394,c_6107,31,27
10395,c_6108,39,62
10396,c_6108,40,12
10397,c_6109,37,44
10398,c_6109,38,10
10399,c_611,34,118
10400,c_611,35,18
10401,c_6110,33,34
